block_id,session_id,sequence_num,trans_dt,source_id,cur_chunk,cur_chunk_start,cur_chunk_end,ground_truth_label,ground_truth_label_num,ground_truth_label_c,chunk_id,chunk_overlap_ind
4640,5,1082,2024-04-29 12:36:11.598059,2,How do you explain the Cowboys' newfound sense of urgency?,01:14:00.000254,01:14:15.000278,COMMERCIAL,2,1,1406,N
4641,5,1083,2024-04-29 12:36:11.621742,2,"But the townsfolk are troubled, Kim, plainly so.",01:14:00.000254,01:14:15.000278,COMMERCIAL,2,1,1406,N
4642,5,1084,2024-04-29 12:36:11.719741,2,I feel so bad for that Sheriff.,01:14:15.000279,01:14:30.000767,COMMERCIAL,2,1,1407,Y
4643,5,1085,2024-04-29 12:36:11.741700,2,"Today's game on FOX is sponsored by Verizon, the official 5G network of the NFL.",01:14:15.000279,01:14:30.000767,COMMERCIAL,2,1,1407,N
4644,5,1086,2024-04-29 12:36:11.765055,2,It's been a stunning first half.,01:14:15.000279,01:14:30.000767,COMMERCIAL,2,1,1407,N
4645,5,1087,2024-04-29 12:36:11.787595,2,The Cowboys are in number two seat.,01:14:15.000279,01:14:30.000767,COMMERCIAL,2,1,1407,N
4646,5,1088,2024-04-29 12:36:11.883645,2,"They had perfect games at home this year, and Green Bay is just taking it to them right now.",01:14:30.000768,01:14:45.000614,SPORTS_BROADCASTING,0,0,1408,Y
4647,5,1089,2024-04-29 12:36:11.905110,2,"That drive, beyond impressive.",01:14:30.000768,01:14:45.000614,SPORTS_BROADCASTING,0,0,1408,N
4648,5,1090,2024-04-29 12:36:11.933740,2,"They started at the 7th, they go 10 plays and 93 yards and Dontayvion Wicks, who caught the 20-yard pass, bobbled for a second, but holding it in.",01:14:30.000768,01:14:45.000614,SPORTS_BROADCASTING,0,0,1408,N
4649,5,1091,2024-04-29 12:36:12.032092,2,And it's 20 to nothing as now Turpin will let this one go.,01:14:45.000615,01:15:00.000170,SPORTS_BROADCASTING,0,0,1409,Y
4650,5,1092,2024-04-29 12:36:12.058847,2,"Take us back to the touchdown, Greg.",01:14:45.000615,01:15:00.000170,SPORTS_BROADCASTING,0,0,1409,N
4651,5,1093,2024-04-29 12:36:12.080934,2,"And it seems like something small, but watch this motion here by Jayden Reed.",01:14:45.000615,01:15:00.000170,SPORTS_BROADCASTING,0,0,1409,N
4652,5,1094,2024-04-29 12:36:12.103173,2,"Now, when Wicks runs this little stick nod nine, he can run it off Stephon Gilmore.",01:14:45.000615,01:15:00.000170,SPORTS_BROADCASTING,0,0,1409,N
4653,5,1095,2024-04-29 12:36:12.187391,2,"Remember, he's coming in here dislocated his shoulder last week.",01:15:00.000171,01:15:30.000034,SPORTS_BROADCASTING,0,0,1410,Y
4654,5,1096,2024-04-29 12:36:12.209822,2,That little subtle movement gets the route on the man coverage defender the way they draw it up.,01:15:00.000171,01:15:30.000034,SPORTS_BROADCASTING,0,0,1410,N
4655,5,1097,2024-04-29 12:36:12.231607,2,"And again, zero pressure.",01:15:00.000171,01:15:30.000034,SPORTS_BROADCASTING,0,0,1410,N
4656,5,1098,2024-04-29 12:36:12.258049,2,"You see Marquez Valdes, he's unblocked.",01:15:00.000171,01:15:30.000034,SPORTS_BROADCASTING,0,0,1410,N
4657,5,1099,2024-04-29 12:36:12.284718,2,"With the ability of Jordan Love to retreat and buy time to throw an accurate pass, you're asking a lot out of your secondary.",01:15:00.000171,01:15:30.000034,SPORTS_BROADCASTING,0,0,1410,N
4658,5,1100,2024-04-29 12:36:12.307189,2,Cowboys needs some life.,01:15:00.000171,01:15:30.000034,SPORTS_BROADCASTING,0,0,1410,N
4659,5,1101,2024-04-29 12:36:12.331646,2,"Prescott over the middle, that's not gonna give it to him, incomplete, and he and CeeDee Lamb are on a different planet right now.",01:15:00.000171,01:15:30.000034,SPORTS_BROADCASTING,0,0,1410,N
4660,5,1102,2024-04-29 12:36:12.440734,2,"CeeDee Lamb, three targets, no catches.",01:15:30.000035,01:15:45.000530,SPORTS_BROADCASTING,0,0,1411,Y
4661,5,1103,2024-04-29 12:36:12.462673,2,"Again, this is the guy that led the NFL with 135 catches this year.",01:15:30.000035,01:15:45.000530,SPORTS_BROADCASTING,0,0,1411,N
4662,5,1104,2024-04-29 12:36:12.558006,2,"You know, Lamb also credited with two drops today, so it's just not working there.",01:15:45.000531,01:16:00.000065,SPORTS_BROADCASTING,0,0,1412,Y
4663,5,1105,2024-04-29 12:36:12.581238,2,Second down.,01:15:45.000531,01:16:00.000065,SPORTS_BROADCASTING,0,0,1412,N
4664,5,1106,2024-04-29 12:36:12.606820,2,"Blitz coming, inside, Michael Gallup makes the catch, and he gets taken down a yard shorter of a first down.",01:15:45.000531,01:16:00.000065,SPORTS_BROADCASTING,0,0,1412,N
4665,5,1107,2024-04-29 12:36:12.628340,2,"So, they go to Gallup who has not had much production outside of the offense.",01:15:45.000531,01:16:00.000065,SPORTS_BROADCASTING,0,0,1412,N
4666,5,1108,2024-04-29 12:36:12.717427,2,It's been Lamb and Ferguson and Cooks.,01:16:00.000066,01:16:16.000261,SPORTS_BROADCASTING,0,0,1413,Y
4667,5,1109,2024-04-29 12:36:12.743069,2,And now they're gonna go quick to try and get some tempo going.,01:16:00.000066,01:16:16.000261,SPORTS_BROADCASTING,0,0,1413,N
4668,5,1110,2024-04-29 12:36:12.767873,2,Going short.,01:16:00.000066,01:16:16.000261,SPORTS_BROADCASTING,0,0,1413,N
4669,5,1111,2024-04-29 12:36:12.798123,2,"On the fake, pressure, and Prescott throws to Brandin Cooks who goes backwards but he's got enough for a first down.",01:16:00.000066,01:16:16.000261,SPORTS_BROADCASTING,0,0,1413,N
4670,5,1112,2024-04-29 12:36:12.892586,2," So, there's Lamb.",01:16:16.000262,01:16:30.000168,SPORTS_BROADCASTING,0,0,1414,N
4671,5,1113,2024-04-29 12:36:12.914003,2,"You know, Erin showed you earlier, you know, they miss each other on a route and there was some conversations here.",01:16:16.000262,01:16:30.000168,SPORTS_BROADCASTING,0,0,1414,N
4672,5,1114,2024-04-29 12:36:12.932372,2,Mike McCarthy went over to talk.,01:16:16.000262,01:16:30.000168,SPORTS_BROADCASTING,0,0,1414,N
4673,5,1115,2024-04-29 12:36:13.025242,2,"And clearly, for the first time all year, they're not on the same page.",01:16:30.000169,01:16:45.000154,SPORTS_BROADCASTING,0,0,1415,Y
4674,5,1116,2024-04-29 12:36:13.048597,2,Another blitz.,01:16:30.000169,01:16:45.000154,SPORTS_BROADCASTING,0,0,1415,N
4675,5,1117,2024-04-29 12:36:13.080102,2,It's picked up.,01:16:30.000169,01:16:45.000154,SPORTS_BROADCASTING,0,0,1415,N
4676,5,1118,2024-04-29 12:36:13.099518,2,Prescott into a tight window and it's caught.,01:16:30.000169,01:16:45.000154,SPORTS_BROADCASTING,0,0,1415,N
4677,5,1119,2024-04-29 12:36:13.122593,2,"Oh, Michael Gallup coming to life and that was a great throw.",01:16:30.000169,01:16:45.000154,SPORTS_BROADCASTING,0,0,1415,N
4678,5,1120,2024-04-29 12:36:13.210790,2,"Yeah, and this is what they've been all year, first down pass.",01:16:45.000155,01:17:00.000581,SPORTS_BROADCASTING,0,0,1416,Y
4679,5,1121,2024-04-29 12:36:13.238567,2,"Great throw here, great anticipation on that little inside post.",01:16:45.000155,01:17:00.000581,SPORTS_BROADCASTING,0,0,1416,N
4680,5,1122,2024-04-29 12:36:13.264534,2,"And they've been very run-heavy on early downs today and we saw a couple of weeks ago in their win against Detroit, they gotta get back to what's gotten them here.",01:16:45.000155,01:17:00.000581,SPORTS_BROADCASTING,0,0,1416,N
4681,5,1123,2024-04-29 12:36:13.358049,2,Throw the ball on early downs.,01:17:00.000582,01:17:17.000972,SPORTS_BROADCASTING,0,0,1417,Y
4682,5,1124,2024-04-29 12:36:13.380270,2,"Prescott, far side.",01:17:00.000582,01:17:17.000972,SPORTS_BROADCASTING,0,0,1417,N
4683,5,1125,2024-04-29 12:36:13.403668,2,"There is a catch by Lamb, his first, and down to the 40.",01:17:00.000582,01:17:17.000972,SPORTS_BROADCASTING,0,0,1417,N
4684,5,1126,2024-04-29 12:36:13.426360,2,"So, finally, he's involved in the game, gets a yard, takes us to the two-minute warning.",01:17:00.000582,01:17:17.000972,SPORTS_BROADCASTING,0,0,1417,N
4685,5,1127,2024-04-29 12:36:13.454929,2,"Cowboys stunning so far, but they're on the move, down 20 to nothing.",01:17:00.000582,01:17:17.000972,SPORTS_BROADCASTING,0,0,1417,N
4686,5,1128,2024-04-29 12:36:13.601601,2, Awkward question.,01:17:17.000973,01:17:30.000003,COMMERCIAL,2,1,1418,N
4687,5,1129,2024-04-29 12:36:13.624464,2,Is there going to be anything left...?,01:17:17.000973,01:17:30.000003,COMMERCIAL,2,1,1418,N
4688,5,1130,2024-04-29 12:36:13.656029,2,Leftover?,01:17:17.000973,01:17:30.000003,COMMERCIAL,2,1,1418,N
4689,5,1131,2024-04-29 12:36:13.686628,2,"Oh, absolutely.",01:17:17.000973,01:17:30.000003,COMMERCIAL,2,1,1418,N
4690,5,1132,2024-04-29 12:36:13.709633,2,My kids don't know what they want.,01:17:17.000973,01:17:30.000003,COMMERCIAL,2,1,1418,N
4691,5,1133,2024-04-29 12:36:13.723232,2,You know who knows what she wants?,01:17:17.000973,01:17:30.000003,COMMERCIAL,2,1,1418,N
4692,5,1134,2024-04-29 12:36:13.738889,2,Me.,01:17:17.000973,01:17:30.000003,COMMERCIAL,2,1,1418,N
4693,5,1135,2024-04-29 12:36:13.758803,2,I want a massage in Amalfi from someone named Giancarlo.,01:17:17.000973,01:17:30.000003,COMMERCIAL,2,1,1418,N
4694,5,1136,2024-04-29 12:36:13.823961,2," And I didn't live in that shoebox for years, not just...

With Empower, we get all of our financial questions answered.",01:17:30.000004,01:17:45.000675,COMMERCIAL,2,1,1419,N
4695,5,1137,2024-04-29 12:36:13.839023,2,"So, you don't have to worry.",01:17:30.000004,01:17:45.000675,COMMERCIAL,2,1,1419,N
4696,5,1138,2024-04-29 12:36:13.853449,2,I guess I'll get the caviar.,01:17:30.000004,01:17:45.000675,COMMERCIAL,2,1,1419,N
4697,5,1139,2024-04-29 12:36:13.867455,2,Just kidding.,01:17:30.000004,01:17:45.000675,COMMERCIAL,2,1,1419,N
4698,5,1140,2024-04-29 12:36:13.883069,2,Join 18 million Americans and take control of your financial future with a real-time dashboard and real live conversations.,01:17:30.000004,01:17:45.000675,COMMERCIAL,2,1,1419,N
4699,5,1141,2024-04-29 12:36:13.951486,2, Empower.,01:17:45.000676,01:18:00.000581,COMMERCIAL,2,1,1420,N
4700,5,1142,2024-04-29 12:36:13.966341,2,What's next?,01:17:45.000676,01:18:00.000581,COMMERCIAL,2,1,1420,N
4701,5,1143,2024-04-29 12:36:13.988375,2,"At Domino's, we believe nothing should get in the way of our pizza.",01:17:45.000676,01:18:00.000581,COMMERCIAL,2,1,1420,N
4702,5,1144,2024-04-29 12:36:14.002516,2,That's why we're plowing unplowed roads across the country.,01:17:45.000676,01:18:00.000581,COMMERCIAL,2,1,1420,N
4703,5,1145,2024-04-29 12:36:14.022666,2,Thanks.,01:17:45.000676,01:18:00.000581,COMMERCIAL,2,1,1420,N
4704,5,1146,2024-04-29 12:36:14.039674,2,"You're welcome, Judy.",01:17:45.000676,01:18:00.000581,COMMERCIAL,2,1,1420,N
4705,5,1147,2024-04-29 12:36:14.102344,2,Nominate your town at plowingforpizza.com so you can carry out two medium two-topping pizzas for $6.99 each from Domino's.,01:18:00.000582,01:18:15.000209,COMMERCIAL,2,1,1421,Y
4706,5,1148,2024-04-29 12:36:14.132734,2,"Hey, what's going on?",01:18:00.000582,01:18:15.000209,COMMERCIAL,2,1,1421,N
4707,5,1149,2024-04-29 12:36:14.152805,2,I switched to H&R Block this year.,01:18:00.000582,01:18:15.000209,COMMERCIAL,2,1,1421,N
4708,5,1150,2024-04-29 12:36:14.174201,2,"They have a refund advance loan, so I got money the day I filed.",01:18:00.000582,01:18:15.000209,COMMERCIAL,2,1,1421,N
4709,5,1151,2024-04-29 12:36:14.194405,2,"You can get up to $3,500.",01:18:00.000582,01:18:15.000209,COMMERCIAL,2,1,1421,N
4710,5,1152,2024-04-29 12:36:14.209362,2,Pretty huge.,01:18:00.000582,01:18:15.000209,COMMERCIAL,2,1,1421,N
4711,5,1153,2024-04-29 12:36:14.277140,2,"You could get a refund advance loan up to $3,500 the day you file.",01:18:15.000210,01:18:20.000756,COMMERCIAL,2,1,1422,Y
4712,5,1154,2024-04-29 12:36:14.397898,2,"

Farming and cowboy life is definitely in my blood.",01:18:32.000972,01:18:45.000953,COMMERCIAL,2,1,1424,N
4713,5,1155,2024-04-29 12:36:14.418935,2,The one thing that's missing for me is somebody to share all this with.,01:18:32.000972,01:18:45.000953,COMMERCIAL,2,1,1424,N
4714,5,1156,2024-04-29 12:36:14.440063,2,"So, who thinks they've got what it takes to make it inn the country?",01:18:32.000972,01:18:45.000953,COMMERCIAL,2,1,1424,N
4715,5,1157,2024-04-29 12:36:14.509564,2, It's risky because they're from the city.,01:18:45.000954,01:19:00.000496,COMMERCIAL,2,1,1425,N
4716,5,1158,2024-04-29 12:36:14.530363,2,I'm the fish out of water.,01:18:45.000954,01:19:00.000496,COMMERCIAL,2,1,1425,N
4717,5,1159,2024-04-29 12:36:14.555092,2,I hope you're ready to get dirty.,01:18:45.000954,01:19:00.000496,COMMERCIAL,2,1,1425,N
4718,5,1160,2024-04-29 12:36:14.570610,2,What are we getting ourselves into?,01:18:45.000954,01:19:00.000496,COMMERCIAL,2,1,1425,N
4719,5,1161,2024-04-29 12:36:14.590827,2,"I mean, you did.",01:18:45.000954,01:19:00.000496,COMMERCIAL,2,1,1425,N
4720,5,1162,2024-04-29 12:36:14.605590,2,How would that work for the beef market?,01:18:45.000954,01:19:00.000496,COMMERCIAL,2,1,1425,N
4721,5,1163,2024-04-29 12:36:14.626350,2,Yeah.,01:18:45.000954,01:19:00.000496,COMMERCIAL,2,1,1425,N
4722,5,1164,2024-04-29 12:36:14.690374,2,"Story of my life Story of my life

Invisalign and the NFL know that to get the best, you have to trust the pros.",01:19:00.000497,01:19:15.000303,COMMERCIAL,2,1,1426,Y
4723,5,1165,2024-04-29 12:36:14.761317,2,"Like Green Bay Packers linebacker Rashan Gary, who relied on a team of pros to help him rack up seven tackles for loss and nine sacks this season.",01:19:15.000304,01:19:30.000301,COMMERCIAL,2,1,1427,Y
4724,5,1166,2024-04-29 12:36:14.781672,2,"And off the field, Rashan trusts a team of pros to help him score his winning smile with the number one doctor-recommended clear aligner in the world, Invisalign aligners.",01:19:15.000304,01:19:30.000301,COMMERCIAL,2,1,1427,N
4725,5,1167,2024-04-29 12:36:14.796984,2,Invisalign.,01:19:15.000304,01:19:30.000301,COMMERCIAL,2,1,1427,N
4726,5,1168,2024-04-29 12:36:14.886094,2,"Transforming smiles, changing lives.",01:19:30.000302,01:19:32.000000,COMMERCIAL,2,1,1428,Y
4727,5,1169,2024-04-29 12:36:14.906819,2,Here's a quarterback comparison with two minutes to go in this first half.,01:19:32.000000,01:19:45.000341,SPORTS_BROADCASTING,0,0,1428,N
4728,5,1170,2024-04-29 12:36:14.919806,2,"Jordan Love has been sensational, and Dak Prescott and the offense, they've just not gotten going.",01:19:32.000000,01:19:45.000341,SPORTS_BROADCASTING,0,0,1428,N
4729,5,1171,2024-04-29 12:36:14.989339,2,"Now, they're trying to get a little movement here, they're losing tempo for the half.",01:19:45.000342,01:20:00.000100,SPORTS_BROADCASTING,0,0,1429,Y
4730,5,1172,2024-04-29 12:36:15.009800,2,And these two have been on the same page all year like two peas in a pod.,01:19:45.000342,01:20:00.000100,SPORTS_BROADCASTING,0,0,1429,N
4731,5,1173,2024-04-29 12:36:15.024331,2,"And they have been completely off today, continuing conversation.",01:19:45.000342,01:20:00.000100,SPORTS_BROADCASTING,0,0,1429,N
4732,5,1174,2024-04-29 12:36:15.082035,2,CeeDee Lamb only has one catch on four targets.,01:20:00.000101,01:20:20.000736,SPORTS_BROADCASTING,0,0,1430,Y
4733,5,1175,2024-04-29 12:36:15.097034,2,"Second and 2 here, though.",01:20:00.000101,01:20:20.000736,SPORTS_BROADCASTING,0,0,1430,N
4734,5,1176,2024-04-29 12:36:15.111593,2,There's Prescott.,01:20:00.000101,01:20:20.000736,SPORTS_BROADCASTING,0,0,1430,N
4735,5,1177,2024-04-29 12:36:15.127272,2,It's gonna be picked off and no one's in front of him.,01:20:00.000101,01:20:20.000736,SPORTS_BROADCASTING,0,0,1430,N
4736,5,1178,2024-04-29 12:36:15.195284,2,"Darnell Savage touchdown When Mike McCarthy took over play-calling duty after last year, Dak Prescott led the league in interceptions.",01:20:20.000737,01:20:30.000120,SPORTS_BROADCASTING,0,0,1431,Y
4737,5,1179,2024-04-29 12:36:15.262974,2,And the big reason they let Kellen Moore go was to clean up the turnovers.,01:20:30.000121,01:20:45.000054,SPORTS_BROADCASTING,0,0,1432,Y
4738,5,1180,2024-04-29 12:36:15.278960,2,He's brought out the best of Dak in the regular season.,01:20:30.000121,01:20:45.000054,SPORTS_BROADCASTING,0,0,1432,N
4739,5,1181,2024-04-29 12:36:15.348520,2,"And that's the second pick now, a pick-six by Savage, and Dallas finds themselves that it's the worst-case situation you can have here at the end of the first half.",01:20:45.000055,01:21:00.000036,SPORTS_BROADCASTING,0,0,1433,Y
4740,5,1182,2024-04-29 12:36:15.364228,2,Carlson who missed the last extra point has this one.,01:20:45.000055,01:21:00.000036,SPORTS_BROADCASTING,0,0,1433,N
4741,5,1183,2024-04-29 12:36:15.379914,2,Sixty-four-yard interception return for Darnell Savage.,01:20:45.000055,01:21:00.000036,SPORTS_BROADCASTING,0,0,1433,N
4742,5,1184,2024-04-29 12:36:15.485765,2, It's 27 to nothing.,01:21:00.000037,01:21:06.000000,SPORTS_BROADCASTING,0,0,1434,N
4743,5,1185,2024-04-29 12:36:15.504641,2,And we'll be right back after this message from State Farm.,01:21:00.000037,01:21:06.000000,SPORTS_BROADCASTING,0,0,1434,N
4744,5,1186,2024-04-29 12:36:15.520111,2,Coach.,01:21:06.000000,01:21:15.000462,COMMERCIAL,2,1,1434,N
4745,5,1187,2024-04-29 12:36:15.535344,2,Jake from State Farm?,01:21:06.000000,01:21:15.000462,COMMERCIAL,2,1,1434,N
4746,5,1188,2024-04-29 12:36:15.555890,2,"Well, Patrick, it's official.",01:21:06.000000,01:21:15.000462,COMMERCIAL,2,1,1434,N
4747,5,1189,2024-04-29 12:36:15.571069,2,You save at home and auto insurance.,01:21:06.000000,01:21:15.000462,COMMERCIAL,2,1,1434,N
4748,5,1190,2024-04-29 12:36:15.585911,2,You're the league's Most Valuable Bundler.,01:21:06.000000,01:21:15.000462,COMMERCIAL,2,1,1434,N
4749,5,1191,2024-04-29 12:36:15.656926,2, MVB?,01:21:15.000463,01:21:30.000492,COMMERCIAL,2,1,1435,N
4750,5,1192,2024-04-29 12:36:15.672869,2,Me?,01:21:15.000463,01:21:30.000492,COMMERCIAL,2,1,1435,N
4751,5,1193,2024-04-29 12:36:15.688563,2,He's surprised.,01:21:15.000463,01:21:30.000492,COMMERCIAL,2,1,1435,N
4752,5,1194,2024-04-29 12:36:15.703598,2,"Man, I just did not see this coming.",01:21:15.000463,01:21:30.000492,COMMERCIAL,2,1,1435,N
4753,5,1195,2024-04-29 12:36:15.718741,2,This is truly unexpected.,01:21:15.000463,01:21:30.000492,COMMERCIAL,2,1,1435,N
4754,5,1196,2024-04-29 12:36:15.733570,2,I'm gonna start locking this place up.,01:21:15.000463,01:21:30.000492,COMMERCIAL,2,1,1435,N
4755,5,1197,2024-04-29 12:36:15.747987,2,"Hey, you're done?",01:21:15.000463,01:21:30.000492,COMMERCIAL,2,1,1435,N
4756,5,1198,2024-04-29 12:36:15.843712,2," Bundling, just another way to save with the Personal Price Plan.",01:21:30.000493,01:21:36.000000,COMMERCIAL,2,1,1436,N
4757,5,1199,2024-04-29 12:36:15.859713,2,"Like a neighbor, State Farm is there.",01:21:30.000493,01:21:36.000000,COMMERCIAL,2,1,1436,N
4758,5,1200,2024-04-29 12:36:15.878003,2,"Well, this is stunning.",01:21:36.000000,01:21:45.000250,SPORTS_BROADCASTING,0,0,1436,N
4759,5,1201,2024-04-29 12:36:15.896942,2,I mean these Packers have come out and just outclassed Dallas in the first half.,01:21:36.000000,01:21:45.000250,SPORTS_BROADCASTING,0,0,1436,N
4760,5,1202,2024-04-29 12:36:15.917783,2,Here's the pick.,01:21:36.000000,01:21:45.000250,SPORTS_BROADCASTING,0,0,1436,N
4761,5,1203,2024-04-29 12:36:15.981818,2,"And sometimes, when a quarterback feels they have to force the ball to a certain guy...you see, Darrell Savage, he started as a high safety and then he's what they call the hole player or the rat.",01:21:45.000251,01:22:00.000264,SPORTS_BROADCASTING,0,0,1437,Y
4762,5,1204,2024-04-29 12:36:16.003221,2,He is inserting into the coverage.,01:21:45.000251,01:22:00.000264,SPORTS_BROADCASTING,0,0,1437,N
4763,5,1205,2024-04-29 12:36:16.081566,2,"It's man across and then he can just read the quarterback's eyes and from the jump, Dak Prescott was throwing that inside slant to CeeDee Lamb.",01:22:00.000265,01:22:15.000075,SPORTS_BROADCASTING,0,0,1438,Y
4764,5,1206,2024-04-29 12:36:16.104098,2,Savage saw it the whole way and took it back for six.,01:22:00.000265,01:22:15.000075,SPORTS_BROADCASTING,0,0,1438,N
4765,5,1207,2024-04-29 12:36:16.125881,2,Here's Turpin who gonna take it out.,01:22:00.000265,01:22:15.000075,SPORTS_BROADCASTING,0,0,1438,N
